PassengerId,HomePlanet,CryoSleep,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupID,GroupSize,CabinDeck,CabinNum,CabinSide,Cabin_missing,NoAmenities,LikelyBudgetPassenger,Surname,CryoSleep_missing,RoomService_missing,FoodCourt_missing,ShoppingMall_missing,Spa_missing,VRDeck_missing,TotalSpend,MissingSpendCount,LuxurySpend,EssentialSpend,RoomService_log,FoodCourt_log,ShoppingMall_log,Spa_log,VRDeck_log,TotalSpend_log,LuxurySpend_log,EssentialSpend_log,CryoSleep_ZeroSpend,FamilySize,VIP_confidence,VIP_cleaned,Destination_confidence,Destination_cleaned,Age_confidence
4109_01,Earth,False,F/843/P,19.0,169.0,399.0,0.0,97.0,0.0,Karlie Beangley,True,4109,1,F,843.0,P,0,0,False,Beangley,0,0,0,0,0,0,665.0,0,496.0,169.0,5.135798437050262,5.991464547107982,0.0,4.584967478670572,0.0,6.501289670540389,6.208590026096629,5.135798437050262,0,5.0,known,False,known,TRAPPIST-1e,known
4110_01,Earth,False,E/255/P,25.0,0.0,38.0,0.0,847.0,112.0,Son Rosargas,False,4110,1,E,255.0,P,0,0,False,Rosargas,0,0,0,0,0,0,997.0,0,997.0,0.0,0.0,3.6635616461296463,0.0,6.742880635791903,4.727387818712341,6.905753276311464,6.905753276311464,0.0,0,1.0,known,False,known,TRAPPIST-1e,known
4112_01,Earth,True,G/678/S,28.0,0.0,0.0,0.0,0.0,0.0,Shany Rasmussony,True,4112,1,G,678.0,S,0,1,False,Rasmussony,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,TRAPPIST-1e,known
4113_01,Europa,True,B/129/P,16.0,0.0,0.0,0.0,0.0,0.0,Taraid Bradiary,True,4113,2,B,129.0,P,0,1,False,Bradiary,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,55 Cancri e,known
4113_02,Europa,False,B/129/P,45.0,0.0,2524.0,0.0,166.0,1.0,Coxak Bradiary,True,4113,2,B,129.0,P,0,0,False,Bradiary,0,0,0,0,0,0,2691.0,0,2691.0,0.0,0.0,7.83399634170946,0.0,5.117993812416755,0.6931471805599453,7.898039690764619,7.898039690764619,0.0,0,5.0,known,False,known,TRAPPIST-1e,known
4114_01,Mars,True,E/270/S,31.0,0.0,0.0,0.0,0.0,0.0,Rowls Porté,True,4114,1,E,270.0,S,0,1,False,Porté,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,known,False,known,TRAPPIST-1e,known
4115_01,Earth,True,G/679/S,19.0,0.0,0.0,0.0,0.0,0.0,Jenne Wagnerray,False,4115,1,G,679.0,S,0,1,False,Wagnerray,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0,known,False,known,PSO J318.5-22,known
4116_01,Earth,False,F/774/S,21.0,40.0,0.0,736.0,0.0,0.0,Ryany Torrez,True,4116,1,F,774.0,S,0,0,False,Torrez,0,0,0,0,0,0,776.0,0,0.0,776.0,3.713572066704308,0.0,6.602587892189336,0.0,0.0,6.655440350367647,0.0,6.655440350367647,0,14.0,known,False,known,TRAPPIST-1e,known
4120_01,Earth,True,G/680/S,31.7122688407238,0.0,0.0,0.0,0.0,0.0,Aleroy Pentss,False,4120,1,G,680.0,S,0,1,False,Pentss,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,known,False,known,PSO J318.5-22,inferred_solo_adult
4125_01,Earth,True,G/677/P,22.0,0.0,0.0,0.0,0.0,0.0,Jorgie Watkinsley,True,4125,1,G,677.0,P,0,1,False,Watkinsley,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,PSO J318.5-22,known
4127_01,Europa,True,B/130/P,23.0,0.0,0.0,0.0,0.0,0.0,Dsch Ainserfle,True,4127,1,B,130.0,P,0,1,False,Ainserfle,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,known,False,known,TRAPPIST-1e,known
4128_01,Mars,False,F/846/P,54.0,111.0,0.0,1144.0,8.0,23.0,Ors Pare,False,4128,3,F,846.0,P,0,0,False,Pare,0,0,0,0,0,0,1286.0,0,31.0,1255.0,4.718498871295094,0.0,7.0431599159883405,2.1972245773362196,3.1780538303479458,7.160069207596127,3.4657359027997265,7.135687347028144,0,5.0,known,True,known,TRAPPIST-1e,known
4128_02,Mars,False,F/846/P,0.0,0.0,0.0,0.0,0.0,0.0,Aars Pare,True,4128,3,F,846.0,P,0,1,False,Pare,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,known,False,known,TRAPPIST-1e,known
4128_03,Mars,True,F/846/P,4.0,0.0,0.0,0.0,0.0,0.0,Guanch Pare,True,4128,3,F,846.0,P,0,1,False,Pare,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,TRAPPIST-1e,known
4129_01,Earth,False,F/847/P,23.0,15.0,1.0,777.0,3.0,3.0,Kyley Matts,False,4129,1,F,847.0,P,0,0,False,Matts,0,0,0,0,0,0,799.0,0,7.0,792.0,2.772588722239781,0.6931471805599453,6.656726524178391,1.3862943611198906,1.3862943611198906,6.684611727667927,2.0794415416798357,6.675823221634848,0,11.0,known,False,known,TRAPPIST-1e,known
4130_01,Mars,True,Unknown,19.0,0.0,0.0,0.0,0.0,0.0,Forms Merte,True,4130,1,Unknown,-1.0,Unknown,1,1,True,Merte,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,known,False,known,TRAPPIST-1e,known
4131_01,Europa,True,C/147/S,34.0,0.0,0.0,0.0,0.0,0.0,Achium Pokematic,True,4131,1,C,147.0,S,0,1,False,Pokematic,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,TRAPPIST-1e,known
4132_01,Earth,True,G/678/P,18.0,0.0,0.0,0.0,0.0,0.0,Curtle Norry,False,4132,1,G,678.0,P,0,1,False,Norry,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,known,False,known,55 Cancri e,known
4134_01,Unknown,True,Unknown,40.0,0.0,0.0,0.0,0.0,0.0,Cird Datty,True,4134,1,Unknown,-1.0,Unknown,1,1,True,Datty,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,known,False,known,TRAPPIST-1e,known
4135_01,Mars,False,F/777/S,58.0,850.0,0.0,22.0,1493.0,0.0,Cakers Merte,False,4135,1,F,777.0,S,0,0,False,Merte,0,0,0,0,0,0,2365.0,0,1493.0,872.0,6.7464121285733745,0.0,3.1354942159291497,7.309212365692763,0.0,7.768956044538332,7.309212365692763,6.771935555839602,0,6.0,known,False,known,TRAPPIST-1e,known
4137_01,Earth,False,F/778/S,39.0,664.0,0.0,0.0,40.0,0.0,Lonna Rocknight,False,4137,1,F,778.0,S,0,0,False,Rocknight,0,0,0,0,0,0,704.0,0,40.0,664.0,6.499787040655854,0.0,0.0,3.713572066704308,0.0,6.558197802812269,3.713572066704308,6.499787040655854,0,10.0,known,False,known,55 Cancri e,known
4140_01,Earth,False,F/851/P,23.0,40.0,15.0,30.0,0.0,637.0,Shan Fitzgerson,False,4140,1,F,851.0,P,0,0,False,Fitzgerson,0,0,0,0,0,0,722.0,0,652.0,70.0,3.713572066704308,2.772588722239781,3.4339872044851463,0.0,6.45833828334479,6.583409222158765,6.481577129276431,4.2626798770413155,0,8.0,known,False,known,PSO J318.5-22,known
4141_01,Earth,False,G/679/P,11.0,0.0,0.0,0.0,0.0,0.0,Rhonya Philliames,False,4141,1,G,679.0,P,0,1,False,Philliames,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,known,False,known,TRAPPIST-1e,known
4142_01,Europa,True,C/148/S,43.0,0.0,0.0,0.0,0.0,0.0,Maiah Deryplinet,True,4142,1,C,148.0,S,0,1,False,Deryplinet,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,known,False,known,TRAPPIST-1e,known
4143_01,Mars,True,E/258/P,29.0,0.0,0.0,0.0,0.0,0.0,Heales Buncy,False,4143,1,E,258.0,P,0,1,False,Buncy,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,known,False,known,TRAPPIST-1e,known
4144_01,Earth,False,E/259/P,36.0,19.0,476.0,0.0,5.0,290.0,Edgary Guerson,False,4144,1,E,259.0,P,0,0,False,Guerson,0,0,0,0,0,0,790.0,0,771.0,19.0,2.995732273553991,6.1675164908883415,0.0,1.791759469228055,5.673323267171493,6.673297967767654,6.648984550024776,2.995732273553991,0,14.0,known,False,known,TRAPPIST-1e,known
4145_01,Earth,False,F/852/P,13.0,16.0,0.0,87.0,544.0,0.0,Juaney Herry,False,4145,1,F,852.0,P,0,0,False,Herry,0,0,0,0,0,0,647.0,0,544.0,103.0,2.833213344056216,0.0,4.477336814478207,6.300785794663244,0.0,6.473890696352274,6.300785794663244,4.6443908991413725,0,3.0,known,False,known,PSO J318.5-22,known
4147_01,Europa,False,C/149/S,54.0,0.0,0.0,0.0,3200.0,0.0,Caphact Lendly,True,4147,2,C,149.0,S,0,0,False,Lendly,0,0,0,0,0,0,3200.0,0,3200.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,8.071218539969863,8.071218539969863,0.0,0,4.0,known,False,known,TRAPPIST-1e,known
4147_02,Europa,True,C/149/S,45.0,0.0,0.0,0.0,0.0,0.0,Acrabik Lendly,True,4147,2,C,149.0,S,0,1,False,Lendly,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,known,False,known,TRAPPIST-1e,known
4149_01,Earth,False,G/682/P,33.0,0.0,0.0,589.0,2.0,255.0,Benew Saundez,True,4149,1,G,682.0,P,0,0,False,Saundez,0,0,0,0,0,0,846.0,0,257.0,589.0,0.0,0.0,6.380122536899765,1.0986122886681098,5.545177444479562,6.741700694652055,5.552959584921617,6.380122536899765,0,4.0,missing,False,known,55 Cancri e,known
4150_01,Earth,False,F/780/S,46.0,0.0,1029.0,0.0,0.0,0.0,Hanne Weaves,True,4150,1,F,780.0,S,0,0,False,Weaves,0,0,0,0,0,0,1029.0,0,1029.0,0.0,0.0,6.937314081223682,0.0,0.0,0.0,6.937314081223682,6.937314081223682,0.0,0,9.0,known,False,known,TRAPPIST-1e,known
4151_01,Earth,True,G/683/P,15.0,0.0,0.0,0.0,0.0,0.0,Juliey Loverceson,True,4151,1,G,683.0,P,0,1,False,Loverceson,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,known,False,known,55 Cancri e,known
4152_01,Earth,False,F/853/P,35.0,89.0,0.0,0.0,545.0,0.0,Natha Wonglasquez,False,4152,1,F,853.0,P,0,0,False,Wonglasquez,0,0,0,0,0,0,634.0,0,545.0,89.0,4.499809670330265,0.0,0.0,6.302618975744905,0.0,6.453624998892692,6.302618975744905,4.499809670330265,0,4.0,known,False,known,TRAPPIST-1e,known
4154_01,Mars,True,F/781/S,23.0,0.0,0.0,0.0,0.0,0.0,Beant Gelte,True,4154,1,F,781.0,S,0,1,False,Gelte,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,TRAPPIST-1e,known
4156_01,Earth,True,G/684/P,15.0,0.0,0.0,0.0,0.0,0.0,Millia Watkinsley,False,4156,1,G,684.0,P,0,1,False,Watkinsley,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,missing,False,known,55 Cancri e,known
4158_01,Earth,False,E/273/S,27.0,0.0,0.0,580.0,211.0,0.0,Doryn Noeley,False,4158,1,E,273.0,S,0,0,False,Noeley,0,0,0,0,0,0,791.0,0,211.0,580.0,0.0,0.0,6.364750756851911,5.356586274672012,0.0,6.674561391814426,5.356586274672012,6.364750756851911,0,5.0,known,False,known,TRAPPIST-1e,known
4159_01,Earth,False,F/782/S,15.0,0.0,2.0,15.0,5.0,842.0,Hilley Harperez,False,4159,1,F,782.0,S,0,0,False,Harperez,0,0,0,0,0,0,864.0,0,849.0,15.0,0.0,1.0986122886681098,2.772588722239781,1.791759469228055,6.736966958001855,6.762729506931879,6.745236349484363,2.772588722239781,0,5.0,known,False,known,TRAPPIST-1e,known
4160_01,Mars,False,F/783/S,27.0,661.0,0.0,991.0,46.0,0.0,,True,4160,1,F,783.0,S,0,0,False,,0,0,0,0,0,0,1698.0,0,46.0,1652.0,6.495265555937008,0.0,6.899723107284872,3.8501476017100584,0.0,7.4377951216719325,3.8501476017100584,7.410347097821024,0,,known,True,known,TRAPPIST-1e,known
4163_01,Earth,True,G/683/S,16.0,0.0,0.0,0.0,0.0,0.0,Lyne Woodwinton,True,4163,1,G,683.0,S,0,1,False,Woodwinton,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,known,False,known,55 Cancri e,known
4165_01,Earth,False,G/685/P,37.0,246.0,0.0,703.0,5.0,0.0,Kendy Logannon,True,4165,1,G,685.0,P,0,0,False,Logannon,0,0,0,0,0,0,954.0,0,5.0,949.0,5.5093883366279774,0.0,6.556778356158042,1.791759469228055,0.0,6.86171134048073,1.791759469228055,6.856461984594587,0,14.0,known,False,known,TRAPPIST-1e,known
4166_01,Europa,True,B/132/P,45.0,0.0,0.0,0.0,0.0,0.0,Thabius Stacketent,True,4166,2,B,132.0,P,0,1,False,Stacketent,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,known,False,known,55 Cancri e,known
4166_02,Europa,False,B/132/P,58.0,0.0,279.0,3627.0,122.0,30.0,Ionan Stacketent,True,4166,2,B,132.0,P,0,0,False,Stacketent,0,0,0,0,0,0,4058.0,0,431.0,3627.0,0.0,5.634789603169249,8.196436811235028,4.812184355372417,3.4339872044851463,8.308691916838898,6.068425588244111,8.196436811235028,0,2.0,known,True,known,55 Cancri e,known
4167_01,Earth,False,Unknown,31.7122688407238,0.0,440.0,0.0,0.0,334.0,Ninaha Deckerson,False,4167,1,Unknown,-1.0,Unknown,1,0,False,Deckerson,0,0,0,0,0,0,774.0,0,774.0,0.0,0.0,6.089044875446846,0.0,0.0,5.814130531825066,6.652863029353347,6.652863029353347,0.0,0,7.0,high_cabin,False,known,PSO J318.5-22,inferred_solo_adult
4168_01,Earth,False,F/855/P,38.0,0.0,18.0,30.0,0.0,832.0,Eriky Deckerson,False,4168,2,F,855.0,P,0,0,False,Deckerson,0,0,0,0,0,0,880.0,0,850.0,30.0,0.0,2.9444389791664403,3.4339872044851463,0.0,6.725033642166843,6.78105762593618,6.7464121285733745,3.4339872044851463,0,7.0,known,False,known,TRAPPIST-1e,known
4168_02,Earth,False,E/260/P,28.0,0.0,241.0,6.0,0.0,542.0,Elina Deckerson,False,4168,2,E,260.0,P,0,0,False,Deckerson,0,0,0,0,0,0,789.0,0,783.0,6.0,0.0,5.488937726156687,1.9459101490553132,0.0,6.297109319933935,6.672032945461067,6.664409020350408,1.9459101490553132,0,7.0,known,False,known,TRAPPIST-1e,known
4169_01,Europa,True,D/140/P,47.0,0.0,0.0,0.0,0.0,0.0,Avijava Susent,True,4169,2,D,140.0,P,0,1,False,Susent,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,known,False,known,TRAPPIST-1e,known
4169_02,Europa,False,D/140/P,41.0,0.0,1562.0,0.0,2.0,16.0,Acruxon Susent,True,4169,2,D,140.0,P,0,0,False,Susent,0,0,0,0,0,0,1580.0,0,1580.0,0.0,0.0,7.354362330421477,0.0,1.0986122886681098,2.833213344056216,7.365812837209472,7.365812837209472,0.0,0,7.0,known,False,known,TRAPPIST-1e,known
4170_01,Europa,True,B/133/P,28.0,0.0,0.0,0.0,0.0,0.0,Sarich Pirejus,True,4170,1,B,133.0,P,0,1,False,Pirejus,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,known,False,known,TRAPPIST-1e,known
4171_01,Earth,True,G/686/P,23.0,0.0,0.0,0.0,0.0,0.0,Candyn Mclardson,False,4171,1,G,686.0,P,0,1,False,Mclardson,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.0,known,False,known,TRAPPIST-1e,known
4172_01,Mars,True,F/856/P,24.0,0.0,0.0,0.0,0.0,0.0,Peefox Flell,True,4172,7,F,856.0,P,0,1,False,Flell,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,known,False,known,TRAPPIST-1e,known
4172_02,Mars,False,F/856/P,58.0,12.0,0.0,186.0,2436.0,4.0,Cinkes Flell,False,4172,7,F,856.0,P,0,0,False,Flell,0,0,0,0,0,0,2638.0,0,2440.0,198.0,2.5649493574615367,0.0,5.231108616854587,7.798523053625206,1.6094379124341003,7.878155336503324,7.80016307039296,5.293304824724492,0,10.0,known,False,known,TRAPPIST-1e,known
4172_03,Mars,True,F/856/P,36.0,0.0,0.0,0.0,0.0,0.0,Chrets Flell,True,4172,7,F,856.0,P,0,1,False,Flell,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,known,False,known,TRAPPIST-1e,known
4172_04,Mars,False,F/856/P,24.0,1363.0,0.0,50.0,0.0,0.0,Puffs Facle,False,4172,7,F,856.0,P,0,0,False,Facle,0,0,0,0,0,0,1413.0,0,0.0,1413.0,7.218176838403408,0.0,3.9318256327243257,0.0,0.0,7.254177846456518,0.0,7.254177846456518,0,3.0,known,False,known,55 Cancri e,known
4172_05,Mars,False,F/856/P,56.0,128.0,0.0,959.0,0.0,42.0,Barks Flell,False,4172,7,F,856.0,P,0,0,False,Flell,0,0,0,0,0,0,1129.0,0,42.0,1087.0,4.859812404361672,0.0,6.866933284461882,0.0,3.7612001156935624,7.029972911706386,3.7612001156935624,6.992096427415888,0,10.0,known,False,known,TRAPPIST-1e,known
4172_06,Mars,True,F/856/P,15.0,0.0,0.0,0.0,0.0,0.0,Fruik Flell,True,4172,7,F,856.0,P,0,1,False,Flell,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,known,False,known,TRAPPIST-1e,known
4172_07,Mars,False,D/141/P,19.0,154.0,170.0,2074.0,0.0,0.0,Corsh Flell,True,4172,7,D,141.0,P,0,0,False,Flell,0,0,0,0,0,0,2398.0,0,170.0,2228.0,5.043425116919247,5.14166355650266,7.637716432664798,0.0,0.0,7.782807262839695,5.14166355650266,7.709308333385869,0,10.0,known,False,known,TRAPPIST-1e,known
4173_01,Earth,False,E/261/P,27.0,0.0,0.0,0.0,658.0,133.0,Genee Meleon,False,4173,1,E,261.0,P,0,0,False,Meleon,0,0,0,0,0,0,791.0,0,791.0,0.0,0.0,0.0,0.0,6.490723534502507,4.897839799950911,6.674561391814426,6.674561391814426,0.0,0,6.0,known,False,known,TRAPPIST-1e,known
4174_01,Earth,False,F/857/P,47.0,59.0,1.0,327.0,557.0,0.0,Coren Armstromez,False,4174,1,F,857.0,P,0,0,False,Armstromez,0,0,0,0,0,0,944.0,0,558.0,386.0,4.0943445622221,0.6931471805599453,5.793013608384144,6.324358962381311,0.0,6.851184927493743,6.326149473155099,5.958424693029782,0,7.0,known,False,known,TRAPPIST-1e,known
4175_01,Earth,False,F/858/P,37.0,0.0,89.0,15.0,20.0,592.0,Thery Burnerez,False,4175,1,F,858.0,P,0,0,False,Burnerez,0,0,0,0,0,0,716.0,0,701.0,15.0,0.0,4.499809670330265,2.772588722239781,3.044522437723423,6.385194398997726,6.57507584059962,6.553933404025811,2.772588722239781,0,9.0,known,False,known,55 Cancri e,known
4176_01,Mars,True,F/859/P,39.0,0.0,0.0,0.0,0.0,0.0,Rants Fla,True,4176,7,F,859.0,P,0,1,False,Fla,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,known,False,known,TRAPPIST-1e,known
4176_02,Mars,True,F/859/P,20.0,0.0,0.0,0.0,0.0,0.0,Lidex Opité,True,4176,7,F,859.0,P,0,1,False,Opité,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,known,False,known,TRAPPIST-1e,known
4176_03,Mars,False,F/859/P,20.0,760.0,0.0,742.0,352.0,0.0,Shood Opité,True,4176,7,F,859.0,P,0,0,False,Opité,0,0,0,0,0,0,1854.0,0,352.0,1502.0,6.634633357861686,0.0,6.610696044717759,5.8664680569332965,0.0,7.5256399750415355,5.8664680569332965,7.315218389752975,0,6.0,known,False,known,TRAPPIST-1e,known
4176_04,Mars,False,F/859/P,38.0,490.0,663.0,358.0,855.0,0.0,Othawk Fla,False,4176,7,F,859.0,P,0,0,False,Fla,0,0,0,0,0,0,2366.0,0,1518.0,848.0,6.19644412779452,6.498282149476434,5.883322388488279,6.752270376141742,0.0,7.769378609513984,7.325807502595773,6.744059186311348,0,11.0,known,False,known,TRAPPIST-1e,known
4176_05,Mars,False,D/142/P,46.0,247.0,0.0,418.0,480.0,36.0,Risps Fla,False,4176,7,D,142.0,P,0,0,False,Fla,0,0,0,0,0,0,1181.0,0,516.0,665.0,5.5134287461649825,0.0,6.037870919922137,6.175867270105761,3.6109179126442243,7.074963197966044,6.248042874508429,6.501289670540389,0,11.0,known,False,known,TRAPPIST-1e,known
4176_06,Mars,True,F/859/P,13.0,0.0,0.0,0.0,0.0,0.0,Wafros Fla,True,4176,7,F,859.0,P,0,1,False,Fla,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,known,False,known,TRAPPIST-1e,known
4176_07,Mars,False,F/859/P,24.0,612.0,326.0,46.0,87.0,0.0,Wille Fla,True,4176,7,F,859.0,P,0,0,False,Fla,0,0,0,0,0,0,1071.0,0,413.0,658.0,6.418364935936212,5.7899601708972535,3.8501476017100584,4.477336814478207,0.0,6.977281341630747,6.025865973825314,6.490723534502507,0,11.0,known,False,known,55 Cancri e,known
4177_01,Europa,True,B/161/S,32.0,0.0,0.0,0.0,0.0,0.0,Mesatik Witalnerod,True,4177,3,B,161.0,S,0,1,False,Witalnerod,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,known,False,known,TRAPPIST-1e,known
4177_02,Europa,True,B/161/S,31.7122688407238,0.0,0.0,0.0,0.0,0.0,Wezno Foraud,True,4177,3,B,161.0,S,0,1,False,Foraud,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,known,False,known,55 Cancri e,inferred_group_adult
4177_03,Europa,False,B/161/S,44.0,36.0,588.0,0.0,1675.0,3597.0,Wasath Foraud,False,4177,3,B,161.0,S,0,0,False,Foraud,0,0,0,0,0,0,5896.0,0,5860.0,36.0,3.6109179126442243,6.3784261836515865,0.0,7.424165281042028,8.188133414510478,8.682199026000504,8.676075516476429,3.6109179126442243,0,9.0,known,False,known,55 Cancri e,known
4178_01,Earth,False,G/687/P,19.0,0.0,0.0,4.0,6.0,773.0,Almara Sweenez,False,4178,1,G,687.0,P,0,0,False,Sweenez,0,0,0,0,0,0,783.0,0,779.0,4.0,0.0,0.0,1.6094379124341003,1.9459101490553132,6.651571873589727,6.664409020350408,6.659293919683638,1.6094379124341003,0,6.0,known,False,known,TRAPPIST-1e,known
4179_01,Europa,False,A/50/S,30.0,0.0,1172.0,183.0,91.0,0.0,,True,4179,2,A,50.0,S,0,0,False,,0,0,0,0,0,0,1446.0,0,1263.0,183.0,0.0,7.067319848653476,5.214935757608986,4.5217885770490405,0.0,7.277247726631484,7.142036574706803,5.214935757608986,0,,known,True,known,TRAPPIST-1e,known
4179_02,Europa,True,A/50/S,23.0,0.0,0.0,0.0,0.0,0.0,Alrais Pleele,True,4179,2,A,50.0,S,0,1,False,Pleele,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,known,False,known,TRAPPIST-1e,known
4181_01,Europa,False,C/133/P,4.0,0.0,0.0,0.0,0.0,0.0,Okulas Frattyring,True,4181,6,C,133.0,P,0,1,False,Frattyring,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,known,False,known,TRAPPIST-1e,known
4181_02,Europa,False,C/133/P,0.0,0.0,0.0,0.0,0.0,0.0,Meron Frattyring,True,4181,6,C,133.0,P,0,1,False,Frattyring,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,known,False,assumed_mode,TRAPPIST-1e,known
4181_03,Europa,True,C/133/P,17.0,0.0,0.0,0.0,0.0,0.0,Terope Frattyring,True,4181,6,C,133.0,P,0,1,True,Frattyring,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,known,False,known,TRAPPIST-1e,known
4181_04,Europa,True,C/133/P,44.0,0.0,0.0,0.0,0.0,0.0,Ashir Frattyring,True,4181,6,C,133.0,P,0,1,False,Frattyring,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,known,False,known,TRAPPIST-1e,known
4181_05,Europa,False,C/133/P,31.0,2.0,8747.0,0.0,4840.0,14485.0,Wezena Frattyring,False,4181,6,C,133.0,P,0,0,False,Frattyring,0,0,0,0,0,0,28074.0,0,28072.0,2.0,1.0986122886681098,9.076580381796658,0.0,8.484876589939695,9.580937944755272,10.242634779606645,10.242563539313103,1.0986122886681098,0,6.0,known,False,known,55 Cancri e,known
4181_06,Europa,False,C/133/P,41.0,0.0,9463.0,0.0,1022.0,1562.0,Ranan Frattyring,True,4181,6,C,133.0,P,0,0,False,Frattyring,0,0,0,0,0,0,12047.0,0,12047.0,0.0,0.0,9.155250405658222,0.0,6.930494765951626,7.354362330421477,9.396653950039674,9.396653950039674,0.0,0,6.0,known,True,known,55 Cancri e,known
4182_01,Europa,False,A/51/S,33.0,0.0,2020.0,0.0,1817.0,182.0,Maiamak Tabloory,False,4182,3,A,51.0,S,0,0,False,Tabloory,0,0,0,0,0,0,4019.0,0,4019.0,0.0,0.0,7.611347717403621,0.0,7.505492274737424,5.209486152841421,8.299037181613066,8.299037181613066,0.0,0,7.0,known,False,known,55 Cancri e,known
